Customer_id,Product_id,Date_id,staff_id,Quantity,Store_Location,Payment_Type,Promotion_Applied,Weather,Temperature,Delivery_Time_min,Order_Type,Total_Sales
5067,86469,94257,88200,4,South,Cash,False,Sunny,30.1128042324442,27,Online Order,45.3430713310583
7165,66343,93416,37292,5,West,Credit Card,True,Sunny,29.4990337600623,37,Phone Order,53.2985246054742
8697,55635,58966,90030,2,South,Cash,False,Sunny,21.4924433927095,26,Online Order,38.0896346190747
7587,41354,62071,43840,5,West,Cash,False,Cloudy,29.0626090725888,41,In Store,75.6355045862251
7018,55281,23922,65846,2,West,Credit Card,False,Rainy,21.8144099335773,36,Phone Order,13.480680440445
2835,16598,53187,96483,5,West,Online,False,Cloudy,21.1804651279309,46,In Store,28.171881191701
5767,65218,53021,52489,1,East,Online,False,Rainy,27.9096634346359,41,Phone Order,13.4694357649589
8247,31070,19725,26763,1,South,Credit Card,True,Sunny,26.0417830106974,16,In Store,18.9525644815763
5208,97395,55994,34917,1,North,Credit Card,True,Rainy,27.15434218268169,59,Phone Order,17.6637305360872
4799,13145,65080,62424,1,North,Online,True,Rainy,21.3383325208585,47,In Store,15.137716196965
4842,56996,78994,49762,1,North,Online,False,Cloudy,26.4647459427088,40,In Store,7.08673773336631
5227,10400,83866,68807,1,North,Online,True,Rainy,27.15434218268169,42,Online Order,8.81347075623043
6481,77993,74595,13551,2,West,Online,False,Sunny,34.8065012888617,33,Phone Order,36.2653367965784
6496,68665,50245,68548,4,South,Online,False,Rainy,28.4172531865276,57,Phone Order,30.968434199414
9215,81310,43639,53335,5,South,Credit Card,True,Rainy,30.311552914113,19,Online Order,45.8829556187825
5065,14074,73431,54140,1,East,Cash,False,Rainy,24.8812742102391,47,In Store,6.94400976793162
1667,91262,46098,19169,2,South,Online,True,Cloudy,21.4210837216901,34,In Store,30.2832469424323
9733,46020,99667,30913,2,South,Online,False,Rainy,34.638062941753,44,Phone Order,38.3194691608962
8503,81324,71832,88148,2,South,Cash,False,Rainy,24.2938855307477,59,In Store,18.0690409478615
2707,58941,74133,83966,4,East,Cash,True,Cloudy,26.3571227776036,22,Phone Order,48.5243964710044
3907,18449,32125,38716,5,North,Cash,False,Cloudy,29.7479588255386,52,Phone Order,72.5754804783403
5176,82876,25531,32206,4,South,Cash,True,Cloudy,20.3704594652916,31,In Store,79.9679748929378
7200,14852,84266,14900,3,East,Cash,False,Cloudy,27.15434218268169,58,In Store,19.7163629248907
1964,38254,61283,73237,2,East,Cash,True,Sunny,27.15434218268169,15,In Store,24.9571239851712
8738,23140,21450,59730,3,West,Credit Card,False,Sunny,24.1732578060323,17,Online Order,32.3304053956125
5887,85965,49558,56867,1,East,Cash,True,Rainy,20.924119779387,40,Phone Order,17.9873024783353
9344,54642,93171,24525,1,North,Cash,True,Sunny,22.4374762321166,45,In Store,12.1395159651748
9467,15866,93419,39380,4,South,Credit Card,False,Rainy,33.4255078828015,22,Online Order,26.6586514751088
2382,63944,12661,25127,5,East,Cash,True,Sunny,30.2903633590383,57,In Store,72.5818108964937
2120,26777,13230,14505,3,North,Online,False,Cloudy,23.7485258245533,22,Phone Order,49.6851278218745
1271,78007,33551,31873,5,East,Online,False,Cloudy,20.9840114741754,49,Online Order,25.216093874921
4964,83742,10914,66985,4,East,Cash,True,Sunny,30.3592296857995,53,Phone Order,71.5374011252377
6448,49012,96377,83550,1,East,Credit Card,True,Sunny,28.5861158895164,42,In Store,7.79034500008498
7783,96456,44070,86654,5,East,Online,True,Rainy,26.0677928668735,18,In Store,66.4052023490033
1586,45292,20526,85449,5,East,Credit Card,True,Rainy,25.4541717378509,30,In Store,56.1848125515587
7041,82839,17059,21052,1,North,Online,True,Rainy,23.2522141389366,27,Online Order,15.7948072491579
1861,89218,49903,84083,3,South,Cash,False,Cloudy,27.15434218268169,34,Online Order,31.7022726653583
8261,57946,68046,56665,1,South,Credit Card,True,Cloudy,34.560020416908,19,Online Order,18.0464476502256
2963,17517,77747,55106,5,South,Credit Card,False,Cloudy,22.6357286875523,51,Online Order,79.7872270719092
6291,77325,57961,24813,3,South,Credit Card,True,Cloudy,27.15434218268169,34,In Store,44.1470926978314
2295,71325,88156,23017,3,North,Online,True,Rainy,26.3627758361896,38,In Store,50.8308268003284
6474,21830,64847,77141,1,West,Online,True,Cloudy,27.15434218268169,50,In Store,16.3103455239257
8696,13860,80114,51304,5,West,Online,False,Cloudy,23.8122092019172,48,Online Order,27.6954006191165
1712,39982,97399,94687,4,North,Cash,True,Cloudy,32.3770231349212,59,Online Order,43.6840612306896
8427,15174,42595,38584,5,North,Online,False,Cloudy,27.2788340622086,48,In Store,94.8105472987367
9227,90813,66816,45009,2,East,Cash,False,Sunny,28.1510877829739,33,In Store,13.7717280697667
3516,27172,17670,15640,4,East,Credit Card,False,Rainy,24.5714136919598,31,Online Order,64.225793025923
9021,94644,38690,98171,3,East,Credit Card,True,Rainy,22.7271269850042,19,Phone Order,58.8566315100898
5285,50113,41842,66993,4,South,Cash,False,Cloudy,21.2886558230423,39,In Store,23.1319177426983
7545,23972,72215,34217,3,East,Online,True,Sunny,30.7117871138737,32,In Store,45.6987246281974
6822,10569,36855,68686,3,West,Cash,False,Rainy,22.9435142253178,22,In Store,36.0669363585463
9494,62639,95348,19508,4,South,Credit Card,True,Rainy,30.3511303128319,41,Online Order,54.7505153224833
5167,50543,19111,53024,3,East,Credit Card,False,Cloudy,25.8556466907043,29,In Store,18.8403601417946
9648,67171,97997,35556,3,South,Cash,True,Cloudy,26.2366220148447,59,In Store,16.9353128340122
4843,57974,14892,25125,2,West,Online,True,Rainy,27.0376624413915,27,In Store,30.0059998165276
5630,69350,75940,19538,5,East,Online,True,Rainy,25.5156276219131,30,In Store,86.7482072365538
5997,54191,43287,97187,5,West,Cash,False,Sunny,21.5092996583388,36,In Store,83.6511501199725
8479,23624,79824,69425,2,West,Cash,False,Rainy,24.6444771500426,34,Phone Order,26.3141718359871
9257,84793,53187,64973,4,West,Online,True,Rainy,29.956015410409,27,Phone Order,25.9920092681706
5708,80509,76494,95057,1,East,Credit Card,False,Cloudy,29.986766022033,34,In Store,15.3206666575402
6563,85048,69465,99257,1,North,Cash,False,Rainy,24.2933646085999,16,In Store,8.62833325331218
1664,51593,13320,58311,1,East,Online,False,Cloudy,26.9015393983653,49,In Store,18.6660305415107
5193,19063,87196,74899,2,West,Online,False,Rainy,22.901708420179,33,In Store,35.1479607863711
5477,12088,86180,32730,2,East,Credit Card,False,Rainy,23.1555812229475,59,Online Order,31.2814890126217
4672,25772,43912,59897,3,West,Credit Card,False,Rainy,20.3457063260991,51,Online Order,57.6980680124008
5216,54458,27027,60974,1,North,Credit Card,False,Sunny,33.4511982486161,20,Online Order,5.47132732266909
8954,10420,50666,21129,4,South,Credit Card,True,Cloudy,23.1605999761235,28,Phone Order,64.1720255036457
9450,49399,85675,63099,4,North,Credit Card,True,Sunny,23.4130081540469,18,In Store,39.8145667601843
1446,17090,73412,39710,1,North,Cash,False,Rainy,24.1940214896769,36,Online Order,18.5909882852954
2682,64716,32450,55551,1,South,Online,True,Sunny,21.9111210754314,53,In Store,9.00012794992966
5175,25033,52945,45390,1,East,Cash,True,Cloudy,29.5889432477204,50,In Store,15.8728474897252
1797,36696,27171,89546,2,South,Cash,True,Rainy,21.1271442976637,48,Phone Order,36.3294105895234
1585,10725,39684,67670,2,East,Cash,False,Sunny,22.0130363948952,41,Phone Order,11.2497045514804
5317,20973,33081,38944,2,East,Cash,False,Sunny,29.6713508988513,21,Online Order,21.929427387761
4594,75170,47936,49888,5,West,Cash,False,Cloudy,25.0949093072216,17,Online Order,82.1731774016453
9097,93451,93788,64134,4,West,Credit Card,False,Sunny,30.6192174005178,47,Phone Order,47.2951333704552
7212,52730,30671,41379,4,South,Credit Card,False,Cloudy,28.3613711700521,16,Phone Order,36.0351577876157
6028,44828,81513,23827,3,North,Online,True,Rainy,23.8403175959226,56,In Store,24.8912406970435
9013,29436,80750,20085,2,South,Cash,False,Rainy,29.7624192573399,30,In Store,13.9455480074913
6931,72061,89143,32793,5,East,Online,True,Sunny,21.7441052043932,39,Online Order,89.2847169892211
3323,25013,76360,22758,5,West,Credit Card,False,Rainy,28.0461557462004,29,Online Order,68.1516552438667
8421,65951,91193,29541,4,South,Credit Card,True,Rainy,26.5572215756755,38,Phone Order,24.5830966994873
3060,43749,29294,69705,2,South,Credit Card,False,Sunny,24.0181037422616,29,Online Order,21.477409707119
5720,89192,85764,37595,3,West,Cash,False,Rainy,29.0600749660925,45,In Store,31.5480142862299
5285,24164,92984,24339,2,West,Cash,False,Sunny,27.15434218268169,28,Phone Order,15.4521757212838
6497,38739,39867,89293,1,West,Credit Card,False,Cloudy,27.15434218268169,28,In Store,11.5326143820828
6747,70135,57390,73424,2,East,Online,False,Cloudy,29.1164415311513,20,Phone Order,19.962980961794
5357,92708,40013,46258,1,West,Online,False,Cloudy,26.0705881149375,28,Phone Order,10.1270555823827
5240,80710,63379,59617,1,North,Credit Card,True,Sunny,23.378106503243,31,In Store,16.0853983668193
6340,16542,69865,73603,3,South,Online,False,Sunny,23.8564413409266,32,Online Order,25.0468523477338
4640,78806,80932,21826,4,West,Credit Card,True,Rainy,27.1918246722464,34,Online Order,58.5115975313213
6278,20727,18665,77395,2,West,Online,False,Rainy,25.5091655192106,31,Online Order,27.119488716428
5649,15263,20029,64061,1,East,Credit Card,True,Rainy,33.7072178393741,30,Online Order,13.521387685068
3118,73387,37274,94871,2,East,Online,True,Rainy,25.5244320148356,54,In Store,29.8902203842532
1283,34964,88048,50776,4,South,Cash,True,Rainy,25.6016688671815,53,Phone Order,52.9029221717392
7654,21075,24415,51354,4,North,Credit Card,True,Sunny,25.7530176865096,46,In Store,72.755306890783
4428,54577,54248,67292,5,South,Credit Card,True,Sunny,32.5493031555148,58,Online Order,75.6685068962694
3926,81222,27006,64408,4,West,Online,True,Cloudy,29.7618248127035,23,Online Order,52.8177950822832
1260,37174,27795,92423,3,North,Credit Card,False,Cloudy,29.2125327547833,41,In Store,52.339340412944
5286,75861,39499,54018,1,North,Credit Card,True,Cloudy,25.0121453357579,47,Phone Order,14.0921984740021
6172,25118,29830,85743,5,North,Credit Card,False,Cloudy,32.2685626524865,24,In Store,46.8358185838884
8119,52698,52683,40292,3,North,Cash,False,Sunny,20.5754579203355,31,In Store,24.3192713179457
4749,24097,31333,93284,2,South,Cash,True,Sunny,33.0619575850716,50,In Store,14.5698335698803
9220,65678,64229,31584,1,East,Online,True,Sunny,27.6912484969089,31,Phone Order,18.4918281881915
2401,15210,85059,59854,4,East,Cash,False,Rainy,25.9737535229511,32,In Store,62.6081259078839
5878,10718,80580,49719,1,West,Online,True,Rainy,27.4575092107652,37,In Store,19.0606765724648
5783,20120,12812,72990,2,East,Cash,True,Cloudy,30.0112329580074,48,Online Order,28.0987541714482
5848,47146,86767,12508,5,East,Online,True,Rainy,20.1914813977684,22,In Store,60.5050661121184
5041,10064,20999,72671,5,East,Cash,True,Sunny,33.0732778468737,27,Online Order,29.4787366728166
9937,40181,44410,77148,5,East,Cash,True,Cloudy,26.7010928796708,37,Online Order,75.3731711159522
2709,87706,48829,73160,4,West,Online,True,Cloudy,27.15434218268169,34,Online Order,54.9325255860938
1969,41596,10865,89245,3,South,Credit Card,True,Rainy,22.0736834845108,36,Phone Order,59.5594002114429
2302,80931,94905,98786,3,North,Credit Card,False,Cloudy,26.5919806153766,37,Online Order,25.7621450002009
1394,98463,61617,39666,1,East,Cash,True,Rainy,27.4448415692656,55,In Store,12.9610603293025
8256,41591,13957,94596,4,South,Online,False,Rainy,26.0547004174021,49,In Store,59.0574401070843
1908,91747,65363,36913,5,East,Credit Card,False,Cloudy,30.1799014074034,17,Online Order,73.3443381056757
4291,63394,21981,75719,5,East,Online,False,Rainy,26.3134479313883,48,Online Order,67.0970157211302
8813,31135,56113,95042,2,North,Credit Card,False,Rainy,34.4212636676986,47,In Store,33.3078403098167
5083,98037,44867,69760,2,North,Online,True,Rainy,27.15434218268169,31,Online Order,16.1494362858044
3446,10991,86100,68177,5,North,Cash,False,Rainy,32.1121690347786,59,Phone Order,79.4220400205811
1724,98508,36584,26659,5,East,Online,False,Cloudy,21.6403385466421,33,Online Order,71.4800928574817
9754,63786,21554,97716,4,East,Credit Card,False,Sunny,25.9593693941885,44,Phone Order,73.7645067076744
3159,48805,38261,96137,3,East,Cash,False,Sunny,25.0527155217072,37,Phone Order,53.1237497565111
4591,98728,39999,25833,2,North,Online,False,Rainy,28.5422358220488,29,Phone Order,19.4544111739766
2163,10891,54360,20744,3,West,Credit Card,True,Rainy,32.9167028009213,28,Online Order,27.4306796238818
3788,87504,95918,23602,4,South,Cash,True,Rainy,21.1750732664301,16,Phone Order,78.8991994311468
2853,51573,50387,40673,5,West,Online,False,Sunny,21.0886219706706,53,Phone Order,64.5448885686442
9189,83919,14912,14670,3,East,Credit Card,True,Rainy,32.7547656223639,32,Online Order,55.7889433761496
4935,50022,66653,37868,5,East,Online,True,Cloudy,23.1927512905753,20,Phone Order,37.2910767835361
4005,79644,12811,50282,5,West,Online,False,Cloudy,27.15434218268169,46,Online Order,73.211418610013
5954,89181,34052,10168,1,East,Cash,False,Cloudy,28.143171985412,35,In Store,17.1479028104087
5344,45882,64706,52803,3,South,Cash,False,Sunny,32.4934039233084,54,Phone Order,57.6327862313901
7131,15773,61540,97339,3,East,Credit Card,True,Rainy,21.876333647546,42,Online Order,30.180306345766
9590,38186,48384,37564,5,South,Cash,False,Rainy,21.9467444858391,41,In Store,79.3735877443039
5037,73945,67160,96302,4,West,Credit Card,True,Rainy,28.3522754041746,16,Phone Order,52.3287805423771
1233,25522,16109,36115,1,West,Online,True,Sunny,34.1956798003755,47,Phone Order,5.90943389099702
1430,83318,21801,49449,5,East,Online,True,Sunny,27.15434218268169,30,Online Order,76.7499802981707
2712,26695,68596,60130,2,South,Credit Card,False,Sunny,24.9041315038204,53,In Store,30.7028967471353
9657,21563,82424,19383,2,East,Online,True,Sunny,27.15434218268169,36,Online Order,37.9182041453961
1515,36407,66719,33466,1,North,Cash,False,Cloudy,33.9567290081754,57,Phone Order,12.4596866925345
8071,78676,99661,12763,4,North,Online,False,Sunny,32.5539174926693,27,Phone Order,33.8150552426308
1913,12443,92088,80993,5,North,Cash,False,Sunny,34.9322541609983,16,Phone Order,28.3422867586509
6914,57377,73586,53372,3,North,Credit Card,False,Sunny,27.15434218268169,28,Phone Order,33.7038984008657
1747,43169,56186,87516,1,East,Credit Card,False,Rainy,21.6928721706914,52,In Store,9.52875050116252
3654,67263,50123,31300,4,North,Online,True,Rainy,29.1420164504993,55,In Store,65.6652983614325
6967,40441,52280,16205,3,South,Online,True,Rainy,32.3086465900077,42,Online Order,30.942049417847
7521,96150,86941,46414,2,West,Cash,True,Cloudy,24.2786651346014,21,Online Order,38.4721358894453
6059,52938,24855,72903,2,West,Cash,True,Cloudy,23.5881663205132,32,Online Order,38.8693060896335
6206,99641,57624,14570,3,North,Online,True,Sunny,31.804636990718,55,Phone Order,42.9408865597968
9839,34798,94209,54588,1,North,Online,False,Rainy,20.8457278077984,50,Online Order,18.9299043052232
8703,36173,43955,23715,2,North,Credit Card,False,Cloudy,25.5407397137387,55,In Store,32.8256303354348
1918,13481,75531,21943,5,East,Credit Card,True,Rainy,27.5871383388849,50,Online Order,66.0144730731344
5155,18070,12840,21487,3,West,Credit Card,True,Cloudy,28.4052301152548,58,Online Order,23.113857094025
9836,28571,24725,33485,3,North,Online,True,Cloudy,30.9292273518916,18,In Store,35.6369074581228
1141,86752,45517,75704,2,South,Online,False,Sunny,25.3226858514598,44,In Store,26.8262339008785
2917,39900,80069,59300,1,North,Online,False,Sunny,27.15434218268169,38,Phone Order,17.9594237110251
5700,11998,15661,70867,5,West,Credit Card,False,Cloudy,28.7806313418643,34,In Store,61.1000032401748
7525,90438,79775,54478,1,North,Online,True,Sunny,27.15434218268169,45,In Store,18.4651200901693
5528,89534,53142,61812,4,West,Cash,True,Cloudy,29.6072493971331,38,Online Order,60.4609387414081
9173,20018,47382,50128,4,North,Online,True,Cloudy,27.15434218268169,21,In Store,28.2199437832202
3418,87373,47182,10653,2,South,Online,True,Rainy,21.2697313037694,40,Phone Order,39.8494410797527
5062,96751,83027,51536,2,North,Online,False,Sunny,21.7890750805961,27,Online Order,25.8169798226173
2591,96091,85579,83445,2,South,Online,True,Sunny,23.3687357398085,22,Phone Order,21.7557488922723
3417,87406,23514,36182,4,South,Online,True,Sunny,27.5029690328417,19,In Store,59.5468258681715
1130,31293,98402,39371,1,North,Cash,True,Rainy,32.6066412581903,58,Phone Order,6.63339970971558
2850,18814,41602,86801,1,South,Cash,False,Rainy,30.5194001313257,27,Phone Order,14.5480797013003
9870,91688,74882,86549,2,East,Online,False,Rainy,31.8356090630307,43,In Store,24.9470800149781
5464,32093,83207,82529,5,North,Credit Card,True,Sunny,25.2646343588913,34,In Store,55.5005552498937
4300,80281,89061,39016,1,North,Online,False,Sunny,26.0698061247282,28,Online Order,19.2953003176834
9156,50530,91727,33225,4,South,Online,False,Sunny,27.15434218268169,46,Online Order,51.3523830039231
6064,29660,32549,13335,3,South,Online,False,Rainy,22.8780977660675,41,Online Order,24.8602865761472
5873,96703,26434,17458,3,North,Credit Card,False,Rainy,20.9182498721535,39,In Store,35.6533565719784
5154,37131,65509,60614,3,East,Credit Card,False,Cloudy,28.8637413924084,18,Phone Order,56.3724332057702
1784,71597,11600,33126,5,South,Credit Card,True,Rainy,34.8382502513087,35,Phone Order,38.2071603497946
8065,57044,99349,10240,2,South,Cash,True,Cloudy,27.15434218268169,32,Online Order,16.4187111606471
2625,34890,97022,20150,4,West,Credit Card,True,Sunny,20.7002722984891,53,Online Order,20.781774065425
2979,24136,89183,13329,5,East,Cash,False,Rainy,31.6929752273589,29,In Store,26.0642537046825
2911,10944,40904,17688,4,East,Cash,False,Sunny,23.7887901002708,52,Phone Order,69.7634976175107
3010,24746,96329,96295,4,North,Credit Card,False,Sunny,32.4446570802939,38,Online Order,63.9273564105773
6275,86562,24855,38994,2,East,Credit Card,False,Sunny,30.5590500055177,22,In Store,20.6512316935587
5547,53121,93635,54282,3,North,Credit Card,True,Sunny,34.185103055762,42,Online Order,46.4240020752407
4490,23530,62764,43882,2,West,Cash,True,Rainy,26.13390853635,35,In Store,21.8561777892991
4298,27717,56295,47509,5,East,Online,True,Sunny,29.9295475917595,30,Phone Order,96.467259699837
9840,17069,51055,80447,5,South,Credit Card,True,Cloudy,26.972821712199,30,In Store,97.5289511069526
3515,94384,50936,74036,5,West,Credit Card,True,Rainy,29.4588304596281,49,Online Order,54.4595331857007
8596,26083,83544,53943,2,North,Credit Card,True,Sunny,26.743983590116,31,Online Order,35.626657190226
4995,59192,36409,95220,4,West,Cash,False,Rainy,22.8294836963611,23,Phone Order,66.3853425018479
8676,64039,61689,18331,4,North,Cash,False,Cloudy,27.6184612400507,49,Phone Order,38.5999962303073
5754,73818,88384,52213,1,West,Online,True,Sunny,27.15434218268169,43,Online Order,8.48059743351659
6453,77124,12991,63798,5,North,Credit Card,False,Cloudy,32.1590577239024,53,Online Order,59.3675987794625
5402,66474,53932,75070,4,East,Cash,True,Sunny,31.0328105869037,32,Online Order,66.8809304368643
3035,90159,61741,79317,1,South,Online,True,Cloudy,29.9568743591216,26,Phone Order,19.4025167709311
9088,87615,79229,17768,4,North,Credit Card,False,Sunny,21.7008064332885,33,Online Order,65.8147441319943
2361,37987,29057,64740,5,West,Cash,True,Rainy,30.8092443599557,36,Phone Order,89.1405238763777
3215,24059,30893,81561,3,North,Credit Card,True,Sunny,27.5045773453177,29,Online Order,42.1378937776732
6181,97952,24893,90945,5,North,Credit Card,True,Rainy,27.15434218268169,15,In Store,87.6555873131594
2647,65486,17042,91945,2,North,Cash,False,Sunny,33.7980640119581,16,In Store,33.5326257401025
9702,37376,38956,75971,4,West,Cash,False,Sunny,20.8273488590267,22,Online Order,42.6191325155768
1608,28309,61719,92498,4,South,Cash,False,Cloudy,27.15434218268169,36,In Store,53.1194181272432
1896,35433,95896,62949,2,East,Credit Card,False,Cloudy,20.56546085634,39,Phone Order,34.1425936596908
9049,30726,49228,76543,2,South,Credit Card,True,Cloudy,25.5075443854253,16,In Store,11.3817020256986
5688,47099,80369,97091,3,North,Online,False,Sunny,28.1344996343161,23,In Store,51.3635677060123
9166,91987,24393,92628,4,West,Credit Card,False,Sunny,22.2215119794069,23,Phone Order,30.6732874429414
2358,11517,82320,88789,4,South,Cash,False,Sunny,31.1947071885361,27,In Store,50.8810170272863
5537,45572,11788,55032,3,North,Credit Card,True,Rainy,20.125320562582,20,In Store,51.3723947800171
1567,40226,44202,85873,1,East,Online,False,Rainy,27.15434218268169,44,Online Order,8.80731617235042
7091,79155,58887,42423,3,East,Online,False,Sunny,28.7119524478021,29,Phone Order,26.0613347687768
2223,14023,18137,96634,5,East,Cash,True,Cloudy,30.7158134305593,29,Phone Order,55.2073298846688
5124,67570,31552,88996,4,North,Cash,True,Cloudy,33.7496465404087,21,Online Order,73.678567854658
7140,76946,36374,58756,2,West,Online,True,Cloudy,30.5824497790193,25,Online Order,10.0132834431162
4479,46411,40127,52732,5,South,Online,True,Sunny,30.0766890538229,54,In Store,92.6037322481451
2071,50888,40644,11559,4,East,Online,False,Cloudy,25.9151171952599,52,In Store,29.2284214784964
5390,71103,13802,80646,3,North,Cash,True,Sunny,20.019266382902,54,In Store,59.5538869230366
3487,44020,66693,23284,5,North,Online,False,Rainy,21.8023888810343,16,Online Order,96.6135244778851
1725,67768,30093,76668,4,South,Online,False,Cloudy,28.0183181713405,53,Phone Order,49.6805113754769
5593,58161,24101,24787,1,East,Cash,False,Rainy,30.1269482876662,24,In Store,12.6908037171894
8088,73015,32216,80881,1,North,Credit Card,False,Cloudy,26.2617242584469,58,Online Order,12.2232401041378
2013,46868,27605,91540,2,South,Credit Card,False,Sunny,30.9601851729258,31,Phone Order,29.0633093697856
4175,31687,30724,63726,4,West,Online,True,Sunny,27.8279344299826,21,Online Order,25.4433021340958
1509,87898,71645,25114,1,West,Credit Card,False,Sunny,21.1126429339146,54,In Store,5.48926922512349
5770,30165,55945,45387,3,West,Credit Card,False,Sunny,22.8802437645192,53,Online Order,17.5966317787154
2137,95722,54622,89174,4,East,Credit Card,False,Cloudy,32.5999733486591,18,Online Order,46.6619209544908
3184,72962,81416,48478,3,South,Credit Card,True,Rainy,30.8736911993665,49,Online Order,27.3996572648767
7714,44026,84423,79135,3,South,Online,False,Sunny,33.4214298051874,50,Online Order,42.9917803066947
7502,13030,88237,84837,1,North,Credit Card,False,Cloudy,21.763358736814,45,Phone Order,19.8866343406216
8135,89156,35095,73704,4,North,Credit Card,True,Rainy,34.8533380192261,39,In Store,43.1793903845879
5152,69482,72952,95450,5,North,Cash,False,Sunny,23.141100709249,55,Phone Order,68.0380940578385
1184,44337,65510,28600,1,South,Online,False,Rainy,20.1766981442996,27,Online Order,11.23405843861
6605,92111,38451,53530,1,North,Cash,True,Sunny,34.9613440858033,32,Online Order,17.7090750158278
3293,75864,13019,60925,4,South,Cash,False,Rainy,24.2161082816766,35,In Store,74.1341842077342
2009,15527,68113,50172,4,South,Online,False,Rainy,27.15434218268169,15,In Store,72.6413367323156
7506,88066,78715,58957,3,West,Credit Card,False,Sunny,22.6502347126445,50,Phone Order,58.8467507405665
9678,98525,67071,41532,4,North,Cash,False,Cloudy,28.7034279829871,22,Phone Order,21.6511511084249
2143,45611,96553,57864,3,West,Online,False,Rainy,33.5605247968183,35,In Store,52.7917272965489
6241,71041,70263,70033,1,East,Credit Card,True,Sunny,24.8027175114265,57,Phone Order,16.2765825955863
7416,54718,88577,40280,2,East,Online,True,Rainy,30.0538096406653,35,Online Order,16.8608322820109
5050,42575,47490,38191,5,East,Cash,True,Rainy,22.8185538319762,41,Online Order,96.7240070040645
7128,11396,69653,19466,1,South,Credit Card,False,Cloudy,29.3719309807808,33,In Store,7.22266892344918
5146,82648,72751,74071,4,South,Credit Card,False,Rainy,27.15434218268169,37,Phone Order,60.7729956280345
3138,59698,94229,62593,5,South,Online,False,Rainy,23.1681238788192,57,Online Order,41.8667662611934
4815,89684,40054,67763,2,North,Credit Card,True,Sunny,24.6977307605545,49,In Store,22.9414194632222
7230,28727,40487,38735,2,West,Cash,False,Sunny,22.6826160276169,54,Phone Order,31.574796908337
7561,34256,66854,74845,3,South,Cash,False,Cloudy,33.5287416175682,56,Online Order,40.3496088914871
5321,81545,50763,23961,5,West,Cash,False,Rainy,25.9578032947569,19,Phone Order,57.0626373496083
7255,71788,88942,15604,3,West,Online,True,Rainy,23.6791895746155,55,Phone Order,29.6852293919394
5761,50749,79120,58967,1,West,Credit Card,True,Rainy,26.7261176152389,22,Phone Order,17.5948948356318
5912,45924,21520,23293,5,North,Credit Card,False,Cloudy,24.8080425020974,25,In Store,35.786076273611
6778,94856,20187,54499,1,North,Credit Card,False,Rainy,31.1662888071998,30,Online Order,11.451543147947
1803,26366,22780,31519,3,East,Cash,False,Sunny,34.5682986782824,53,In Store,55.6690907298814
2296,65174,71656,93401,5,East,Credit Card,True,Cloudy,26.5705048504647,38,Online Order,88.4387162844975
8235,47233,99635,36357,3,West,Cash,True,Sunny,32.9155009995836,35,Online Order,33.0423793112871
6920,40986,64868,33239,5,East,Credit Card,True,Sunny,28.4879461033942,37,In Store,82.2331272700981
3784,59941,71412,94399,3,West,Cash,False,Cloudy,22.3585349764135,52,In Store,52.0422373818986
1025,59127,41953,94672,2,North,Credit Card,True,Sunny,30.3593411312201,22,Online Order,36.6666227201088
8117,17719,72513,87576,3,North,Online,False,Rainy,27.7015174568873,21,Online Order,39.5027596072152
8952,19171,58828,19682,2,North,Online,False,Cloudy,29.7590978487815,16,Online Order,16.1338265816413
5852,91006,23048,59664,3,South,Cash,True,Sunny,33.3453111885749,44,Phone Order,26.4889084426769
8537,60806,67986,78038,5,West,Cash,False,Rainy,27.15434218268169,27,Online Order,47.1771005531203
1429,83622,87878,84705,5,North,Credit Card,True,Rainy,33.5176643482603,37,In Store,69.5351860607211
4140,86202,43550,22923,5,West,Credit Card,False,Sunny,31.2600352142248,43,In Store,27.4607218096456
6614,61195,36271,18540,4,East,Online,False,Rainy,27.3290738881697,52,In Store,58.1625481267981
3132,13850,50599,25875,1,East,Credit Card,True,Cloudy,29.0483320348694,51,Online Order,10.4653135764234
5056,81446,82031,10535,5,North,Cash,False,Sunny,24.8837169877851,34,Online Order,47.1431351867231
3359,65339,17886,45585,2,West,Cash,False,Rainy,34.7539594960816,47,Phone Order,36.3848971218437
9282,15350,79657,65170,5,North,Cash,False,Rainy,30.0102674457559,43,Phone Order,59.5001796685599
7097,70127,17714,65096,4,East,Cash,False,Sunny,20.6577027874494,29,In Store,25.7031827319615
3082,74214,18987,63395,2,North,Cash,False,Sunny,24.8993285862201,37,Phone Order,34.8024030407874
1134,99367,75822,59552,4,West,Online,False,Sunny,29.3497165063858,56,Phone Order,22.8584754461903
9907,15755,91475,16787,2,East,Online,False,Sunny,20.8449991669885,17,In Store,31.8024767250459
1230,16183,30540,47792,3,South,Cash,False,Cloudy,20.3582628697871,51,Online Order,49.8257799796799
8622,73790,53696,20715,1,East,Credit Card,True,Sunny,26.750363592917,43,Phone Order,10.2890390889328
6660,19619,35544,20728,1,South,Cash,True,Cloudy,24.99035269539,59,Online Order,17.3718178441668
9271,91367,31938,66516,4,North,Online,False,Cloudy,26.5744791204974,22,In Store,50.9395643513872
1035,91962,53169,36775,1,North,Cash,False,Sunny,23.9403996482,36,In Store,11.9494047990919
6299,34386,28464,22805,4,West,Online,True,Cloudy,27.15434218268169,43,Phone Order,22.7241968881215
2787,52440,77316,22068,4,South,Online,False,Sunny,30.337150354705,16,In Store,37.4017516189343
